,time,word,phoneme,pca_0,pca_1,pca_2
0,0.0,4004,64,0.13336319765629104,-0.09921873768130186,0.46377514994794045
1,0.01,4004,64,0.3184314818357684,-0.07178623879807884,0.728443984980978
2,0.02,4004,64,0.5351484798083949,0.03565082123462,0.735125781716796
3,0.03,4004,64,0.7189589710099231,0.16644914668883848,0.7490071587049558
4,0.04,4004,64,0.814227893721956,0.2659824198392069,0.6790645057024636
5,0.05,4004,64,0.8285036593049196,0.3483792041285433,0.592527281089593
6,0.06,4004,64,0.69040090946509,0.3925147559628994,0.4667850540582045
7,0.07,4004,64,0.5452085577748402,0.3654741119299467,0.3428387888129113
8,0.08,4004,64,0.3733912745411669,0.29145358627194906,0.2089228868733025
9,0.09,4004,64,0.2334090273986687,0.22098415248841943,0.1370983900821576
10,0.1,4004,64,0.08570528673100225,0.13523956522093442,0.09426593516752742
11,0.11,4004,64,-0.014387382211494262,0.07580188575970226,0.06363994158862081
12,0.12,5503,86,-0.1389018244045344,-0.06918652219381105,0.03326151546528632
13,0.13,5503,86,-0.2511530837125393,-0.18361696976392558,-0.023759001374536237
14,0.14,5503,86,-0.3811741463529218,-0.2944235951097114,-0.05018190347865408
15,0.15,5503,86,-0.43940542778542624,-0.2935769007619667,-0.11580910464436735
16,0.16,5503,86,-0.4639436912105111,-0.3404465406458863,-0.21203307596726248
17,0.17,5503,86,-0.36045139850644037,-0.3798855407968118,-0.2808795723672789
18,0.18,5503,86,-0.15626676305925014,-0.45641546535173366,-0.3094299095158626
19,0.19,5503,86,0.10911687656820425,-0.4728795874838891,-0.2542788069900993
20,0.2,5503,73,0.33041761200599,-0.4904833411175437,-0.28462923245656446
21,0.21,5503,73,0.5431616299159205,-0.44135633567791505,-0.36568301141852744
22,0.22,5503,73,0.6905972428513572,-0.34186313021971615,-0.4723342829199169
23,0.23,5503,73,0.7417553659346074,-0.2053473478991823,-0.5577810722355014
24,0.24,5503,73,0.7273075163867165,-0.12370569804374024,-0.6762986036711877
25,0.25,5503,73,0.6938942877203647,-0.13784032786058606,-0.8063137088605201
26,0.26,5503,84,0.6955547310426067,-0.21545512794281843,-0.8711200501797314
27,0.27,5503,84,0.7230297521060591,-0.316521646832399,-0.8723403885372372
28,0.28,5503,84,0.722350732741521,-0.3644429827447211,-0.8133137026856985
29,0.29,5503,84,0.7253813691285291,-0.39226847608606186,-0.7782650569954231
30,0.3,5503,84,0.656231484506521,-0.4342489374348551,-0.6756062442235476
31,0.31,5503,84,0.6357683001402377,-0.48248555154844275,-0.5640613755999128
32,0.32,5503,84,0.5669231471953226,-0.49997926894271827,-0.38118982833789244
33,0.33,5503,84,0.5456016856849115,-0.512566805284523,-0.22798247634929567
34,0.34,5503,84,0.5691281206717709,-0.44490186877248344,-0.1132556484290349
35,0.35000000000000003,5503,84,0.6380323926441681,-0.31753261675817224,-0.02562254937762113
36,0.36,5503,84,0.7239122885797992,-0.1302363798302986,0.06909860497143094
37,0.37,5503,84,0.7810537991253482,0.0122116605522429,0.20608289351608106
38,0.38,4062,55,0.8728103660711042,0.08894017337814032,0.359007750879276
39,0.39,4062,55,0.9833381952235529,0.14960911215207817,0.4985836156705411
40,0.4,4062,55,1.0812349596484099,0.19447953876857632,0.5893097323150372
41,0.41000000000000003,4062,55,1.1126502359688708,0.20222108774493272,0.6166642913225713
42,0.42,4062,55,1.05104879862544,0.15036834014735892,0.6204484284570528
43,0.43,4062,55,0.9239820470878577,0.09824919535363166,0.6235776983010415
44,0.44,4062,55,0.7701182756940107,0.0675819665821957,0.6454730198722859
45,0.45,4062,55,0.6243647970808591,0.045488867058814046,0.6241088745323957
46,0.46,4062,55,0.48733104532899263,-0.03684672506007834,0.56769833300181
47,0.47000000000000003,4062,55,0.2669680579931101,-0.15801747910642322,0.4939579207945086
48,0.48,4062,80,0.03957170720863783,-0.2846431740002074,0.45014396292351566
49,0.49,4062,80,-0.23321341265746282,-0.4364992563297465,0.465605251095196
50,0.5,4062,80,-0.4032152471689483,-0.6074565638619613,0.4529684530528664
51,0.51,4062,80,-0.4923787075861953,-0.7616994614308964,0.5235363825485981
52,0.52,4062,80,-0.5100545526252758,-0.8568705775584154,0.5793135195885
53,0.53,4062,80,-0.4655544831742401,-0.9646971408475156,0.6162037109042512
54,0.54,4062,80,-0.3738729681090584,-1.0604254965494146,0.5338479760159063
55,0.55,4018,65,-0.13498518432841555,-1.102061344984307,0.3780060316490776
56,0.56,4018,65,0.11128157264721321,-0.9502003087536668,0.271784921240793
57,0.5700000000000001,4018,65,0.33220907718721093,-0.6924225267277317,0.18845559655615915
58,0.58,4018,65,0.4729568857999131,-0.3837719625098455,0.09907956001557261
59,0.59,4018,59,0.6007429241799571,-0.08673538744928096,-0.03818452637458277
60,0.6,4018,59,0.7326783694764718,0.15199818496600354,-0.21916011207636785
61,0.61,4018,59,0.780628079727363,0.31342615810717855,-0.37569948379894075
62,0.62,4018,59,0.703864774400962,0.3611425818038599,-0.44670998915330895
63,0.63,4018,59,0.44243956149800795,0.3173220194677112,-0.4267897229470883
64,0.64,4018,59,0.03528799257970022,0.22194970317209262,-0.28450270707603986
65,0.65,4018,76,-0.4020904547599128,0.07119437698640571,-0.057523799404095965
66,0.66,4018,76,-0.7282056894565516,-0.02309662310959902,0.19051902247807073
67,0.67,4018,76,-0.8795156488677827,-0.11648274763584876,0.325447761074913
68,0.68,4018,76,-0.9276487127848889,-0.12428063094455793,0.3821906777366475
69,0.6900000000000001,4018,76,-0.9595673698049139,-0.1910857446714346,0.3580393374647445
70,0.7000000000000001,4018,76,-0.9670793363862158,-0.2218415355773601,0.3940935780176113
71,0.71,4018,76,-0.9349546128893478,-0.2975814976581673,0.3864866735710911
72,0.72,4018,76,-0.9177430308858495,-0.32090375427094586,0.3702604391249531
73,0.73,4018,76,-0.966595106182345,-0.392062047857382,0.3362407773583002
74,0.74,4069,58,-1.0620081645942265,-0.20564158587124798,0.2562595260540297
75,0.75,4069,58,-1.1734374982546494,0.10216848494976721,0.2153414240254307
76,0.76,4069,58,-1.2190897898567563,0.47735862039414717,0.12557489756748227
77,0.77,4069,58,-1.150871764327436,0.6215461028480009,0.08536912471642819
78,0.78,4069,58,-0.9906867739081728,0.6822702114769348,0.06931654638665591
79,0.79,4069,58,-0.8247590450668187,0.7466262117397998,0.11371736985132673
80,0.8,4069,58,-0.7658437979398942,0.8115606815220201,0.0815942222155479
81,0.81,4069,58,-0.7302979963729592,0.8121067475832394,-0.021888273825423223
82,0.8200000000000001,4069,58,-0.6315611089737856,0.6891617314144207,-0.14192164707844296
83,0.8300000000000001,4069,58,-0.3895851094045337,0.5728587750338732,-0.23433476416979201
84,0.84,4069,58,-0.0694969887392235,0.47362319373623346,-0.3356295602268372
85,0.85,4069,84,0.21110801639933008,0.40578602143466624,-0.47285289140294134
86,0.86,4069,84,0.42451301020764165,0.2570690752781452,-0.5957957662153083
87,0.87,4069,84,0.5188473991433293,0.0666290459439162,-0.6804559324321704
88,0.88,4069,84,0.6030874571004992,-0.06118417098411981,-0.7301140940345339
89,0.89,4069,84,0.6196083802420185,-0.13460778827425518,-0.7625879396714852
90,0.9,4069,84,0.6677826562509788,-0.18148022401651456,-0.7904240190398955
91,0.91,4069,84,0.6490065847664243,-0.261632445294879,-0.7890702835328138
92,0.92,4069,84,0.6635143096923851,-0.3139004017507168,-0.7676228302228376
93,0.93,4069,84,0.6626512276898934,-0.3510553712102926,-0.7214677486444695
94,0.9400000000000001,5292,60,0.6429144437824985,-0.36228181013929384,-0.700443729103543
95,0.9500000000000001,5292,60,0.5564364727458118,-0.39054840787717565,-0.6760866977566122
96,0.96,5292,60,0.4961720790221671,-0.42608633451717004,-0.6449619936742348
97,0.97,5292,60,0.47486845913114945,-0.4810468293129013,-0.5796626521996928
98,0.98,5292,60,0.5099730057496836,-0.5423925499348455,-0.47372848130958706
99,0.99,5292,60,0.5239136064075143,-0.5703608547637753,-0.3489288612308513
100,1.0,5292,60,0.5374928078198361,-0.5495249635017109,-0.23406966239974827
101,1.01,5292,60,0.556093570690782,-0.5076164751774082,-0.15059803405905028
102,1.02,5292,60,0.6024579287629075,-0.43716490702215377,-0.0661614627629813
103,1.03,5292,60,0.7055974587737904,-0.3315484729142963,0.06573081681036418
104,1.04,5292,60,0.8605910164893169,-0.16977128117179463,0.26805062075767794
105,1.05,5292,68,0.9783134303660748,0.03061875842011253,0.47570339980019194
106,1.06,5292,68,1.02567003337274,0.2008122067971037,0.6117957520054151
107,1.07,5292,68,1.0302064162117044,0.3729701837627196,0.6363884898009952
108,1.08,5292,68,1.0254049564172405,0.4745568740042203,0.5637134753541886
109,1.09,5292,68,1.0070554368499116,0.5636200818561278,0.44349606369437444
110,1.1,5292,68,0.9328022045944434,0.5484331195403589,0.2967431958340718
111,1.11,5292,77,0.8367554239516554,0.5061013063966849,0.13169241589227554
112,1.12,5292,77,0.7502314125734415,0.41275284900505915,-0.05552350802413007
113,1.1300000000000001,5292,77,0.7103530938613354,0.36970154168090213,-0.2473578869560997
114,1.1400000000000001,5292,77,0.6142942802831739,0.19726544133048518,-0.3626007164086515
115,1.1500000000000001,5292,77,0.5131061679622332,0.02181109597599648,-0.3917384192289302
116,1.16,5292,77,0.3574041291255924,-0.1841245644813932,-0.36797682418349886
117,1.17,5292,77,0.20992145214772456,-0.27048359298218067,-0.3438052814227275
118,1.18,5292,77,0.02011291272485654,-0.3396549109920475,-0.3308053727625777
119,1.19,5292,86,-0.21524529626006617,-0.43036837609342093,-0.22078034014554002
120,1.2,5292,86,-0.4061477917474008,-0.6157495131658369,-0.09343716361603235
121,1.21,5292,86,-0.49182930437621586,-0.7708925932945823,-0.023525077993223842
122,1.22,5292,86,-0.3969940975741745,-0.902841510071851,-0.004821714421554581
123,1.23,5292,86,-0.15229267559594223,-0.8875233230691002,-0.04721408044136986
124,1.24,5292,65,0.09393050190260221,-0.8299588649818008,-0.01786206962762793
125,1.25,5292,65,0.29520086085938246,-0.6906976621818648,-0.07400170023769495
126,1.26,5292,65,0.48123300843806416,-0.4844309993518565,-0.09432910091212966
127,1.27,5292,65,0.6035418161298475,-0.2339872439394587,-0.18238321937194274
128,1.28,5292,59,0.6791825601657908,-0.011645687969064525,-0.2771278440893229
129,1.29,5292,59,0.6844714860007892,0.19744949837986203,-0.41716075533668767
130,1.3,5292,59,0.7318875231992776,0.3536803410531008,-0.5428711355449852
131,1.31,5292,59,0.7216188834758871,0.4867427451586489,-0.6424258718803726
132,1.32,5292,59,0.573771206600141,0.4962613702781644,-0.683783122583602
133,1.33,5292,59,0.32012443647298905,0.40398403984572123,-0.7600340028050132
134,1.34,5292,59,-0.06222593055510506,0.3588308464503544,-0.7864709642328753
135,1.35,5292,91,-0.42348246795101474,0.3563083740256283,-0.8226328804684114
136,1.36,5292,91,-0.7288152647246424,0.5265308828332247,-0.7511094013050021
137,1.37,5292,91,-0.8954710496274546,0.617244630576132,-0.7429784593476634
138,1.3800000000000001,5292,91,-0.9408363999960949,0.6671869441095476,-0.7819881628737333
139,1.3900000000000001,5292,91,-0.9179837725900031,0.6415900443691852,-0.8492431179964384
140,1.4000000000000001,5292,91,-0.7449363119184995,0.6322473859064275,-0.8209292289365289
141,1.41,5292,91,-0.4928613269601348,0.6856597916817382,-0.6871183785416602
142,1.42,5292,91,-0.20851426439797338,0.7007217019038872,-0.5742976721144135
143,1.43,5292,59,0.0697886604057868,0.7479539783973053,-0.5198122293114777
144,1.44,5292,59,0.32029291469594334,0.7441774416334472,-0.5260908212801758
145,1.45,5292,59,0.5301615095056766,0.746087305426139,-0.5337326529651137
146,1.46,5292,59,0.6228275268542175,0.6724379935217935,-0.5403311072067565
147,1.47,5292,59,0.6560626424943952,0.6116414920426886,-0.5451624671555227
148,1.48,5292,59,0.6316631135627497,0.5550432037319403,-0.5644900775850161
149,1.49,5292,59,0.6326908675721767,0.5126196083515171,-0.6058267839745144
150,1.5,5292,59,0.5927462683037499,0.4418249713811634,-0.6401022641945256
151,1.51,5292,59,0.5654549923660858,0.3307673612408606,-0.6472851106843146
152,1.52,5292,59,0.4999914024676536,0.2099132049535564,-0.6263611777737617
153,1.53,5292,59,0.4218057266898612,0.19450050020908133,-0.5581978745800403
154,1.54,5292,59,0.28805605256840433,0.25709581215134086,-0.4453155695067044
155,1.55,5292,59,0.15687171627576005,0.33495068857358945,-0.32099772825905065
156,1.56,5292,59,-0.0009806275431680916,0.34641081616361113,-0.1896403045667301
157,1.57,5292,75,-0.15625539997272855,0.3360587154231271,-0.04102530346015105
158,1.58,5292,75,-0.33355828489114087,0.34929882814625324,0.1333447584001098
159,1.59,5292,75,-0.4902690594689047,0.34623463021215917,0.27464597064697394
160,1.6,5292,75,-0.6310668788588076,0.33878114720318264,0.3617476952750014
161,1.61,5292,75,-0.703270068820628,0.35610696960686095,0.3947417791723881
162,1.62,5292,75,-0.753899623135972,0.3798500280394752,0.4000011970670866
163,1.6300000000000001,5292,75,-0.7546024674253121,0.38648849112569084,0.37675409138774146
164,1.6400000000000001,5292,75,-0.7601811162714273,0.3594699673541164,0.3672299333263771
165,1.6500000000000001,5292,75,-0.7646713095012323,0.35413933322648045,0.34414258402417164
166,1.6600000000000001,5292,75,-0.8388991190517016,0.33058724627688707,0.3645506096921586
167,1.67,5292,75,-0.9090071997281303,0.3198476138707904,0.36323413101747964
168,1.68,5292,75,-0.9655623729513709,0.2908514902662274,0.3543416348009485
169,1.69,5292,75,-0.8955936240728497,0.2981953945556422,0.309066734754909
170,1.7,5292,75,-0.8319881624665988,0.2867111804647506,0.24259065438605124
171,1.71,-1,-1,-0.7280327779613328,0.2908866521191812,0.21356218638122818
172,1.72,-1,-1,-0.66942373645801,0.24341325639600872,0.1991302170865739
173,1.73,-1,-1,-0.5847487284703738,0.20880655714645618,0.252754225928563
174,1.74,-1,-1,-0.5552549572192887,0.13993573638033782,0.2936973036002758
175,1.75,-1,-1,-0.5346260943989337,0.10504477527581012,0.34180907593982807
176,1.76,-1,-1,-0.5119735186642891,0.05502565964934464,0.3929769393874692
177,1.77,-1,-1,-0.47695441744371,0.02935839052006818,0.4191983998364539
178,1.78,-1,-1,-0.46697279750560944,0.011006016716012524,0.40819028652943823
179,1.79,-1,-1,-0.4661724043827831,-0.01831869023901381,0.3880291311860488
180,1.8,-1,-1,-0.4719769846885046,-0.04278333838939601,0.3736730940039811
181,1.81,-1,-1,-0.46485439036552584,-0.06761298010417115,0.40403741465840776
182,1.82,-1,-1,-0.4843639795735982,-0.08671184805026944,0.38321803778325064
183,1.83,-1,-1,-0.5010581141512227,-0.09579922243121272,0.3877211919673648
184,1.84,-1,-1,-0.5298528839614848,-0.10750020092544298,0.3737747285231386
185,1.85,-1,-1,-0.5518256053384869,-0.0891098051533243,0.34239984163439807
186,1.86,-1,-1,-0.5611784411793905,-0.12901160097367861,0.30563419616749843
187,1.87,-1,-1,-0.5469088962627666,-0.1257007221600589,0.2993241618281782
188,1.8800000000000001,-1,-1,-0.5621990076339538,-0.145531733967917,0.3369148380329103
189,1.8900000000000001,-1,-1,-0.5596521050593033,-0.08822918802988632,0.3493897341814941
190,1.9000000000000001,-1,-1,-0.5631581034106801,-0.09417363531778453,0.3393408778196375
191,1.9100000000000001,-1,-1,-0.5412255539739208,-0.08659420688894043,0.3222044050232338
192,1.92,-1,-1,-0.5338550367034054,-0.12512127821634597,0.34744575705001995
193,1.93,-1,-1,-0.5136987002594515,-0.13926297876465143,0.3617966798116935
194,1.94,-1,-1,-0.5140947066470166,-0.14388066882343922,0.3796490872785537
195,1.95,-1,-1,-0.5341973531621002,-0.12750545633290133,0.3559147707681602
196,1.96,-1,-1,-0.5526964284358307,-0.13948486542818134,0.359986475167148
197,1.97,-1,-1,-0.5808715693085154,-0.14287319286614134,0.3380675657153237
198,1.98,-1,-1,-0.6070430159640363,-0.15194753352444942,0.3324958253756667
199,1.99,-1,-1,-0.6162998457516964,-0.16113984125352254,0.2882529836161828
200,2.0,-1,-1,-0.599786585883538,-0.19218296648001992,0.2900522003268091
201,2.0100000000000002,-1,-1,-0.4096495861759856,-0.2942871005954565,0.3132159725014211
202,2.02,-1,-1,-0.32316308844794717,-0.3270959016766996,0.36137969899246886
203,2.0300000000000002,-1,-1,-0.12917396378691304,-0.2517397656684779,0.2574966639809161
